,no_partner,1partner,2_3partners,group, 1st time,2nd time,more than 2,tlevel_1,tlevel_2,tlevel_3,tlevel_4
Hollywood 26  - fromage de chèvre  ID1032,0.0864647525659286,0.15516862398625422,0.1632637600230139,0.030283390716853917,0.37851959198976065,0.041226655282203505,0.015181086090271695,0.05016319969482052,0.05325981963431941,0.09428467212404294,0.23716162936675855
Hollywood 26  - jambon  ID1032,0.08220304431375978,0.1484767194538925,0.1563528661476968,0.029023369665653487,0.3617445598795619,0.039709128602949846,0.014360001607724902,0.048036603323514226,0.05063876327775352,0.09056186177791244,0.22652112143417413
Hollywood 26  - lardons fumés  ID1032,0.08289424641380737,0.1497641445013676,0.15766800656649235,0.029303254368731057,0.3647991878880877,0.04012987560388351,0.014456100741232951,0.04842818592052682,0.051055592499101854,0.09141384908411637,0.2284319566234786
Hollywood 26 Noix - 26 cm  ID1032,0.08352325321588329,0.15077592322399885,0.15892859393659295,0.029661238907189844,0.3678700096717838,0.04027912896851831,0.014494841394160896,0.04869943760270705,0.05156559331937136,0.09209988710332255,0.2302225397764669
Hollywood 26 Oeuf - 26 cm  ID1032,0.08352325321588329,0.15077592322399885,0.15892859393659295,0.029661238907189844,0.3678700096717838,0.04027912896851831,0.014494841394160896,0.04869943760270705,0.05156559331937136,0.09209988710332255,0.2302225397764669
Hollywood 26  - œuf  ID1032,0.08352325321588329,0.15077592322399885,0.15892859393659295,0.029661238907189844,0.3678700096717838,0.04027912896851831,0.014494841394160896,0.04869943760270705,0.05156559331937136,0.09209988710332255,0.2302225397764669
Hollywood 26  - oignons  ID1032,0.08292880200485965,0.14943613417677384,0.1570138822956842,0.029277855984944236,0.36389099184617746,0.04008433185009035,0.014437695187120347,0.04823475903508758,0.050984831326419226,0.09110990494630146,0.22802779980199997
Hollywood 26 Olives 26  ID1032,0.08271007887223397,0.14971591372318135,0.15802530411834678,0.029147561910720512,0.3647065982112231,0.04013174166662822,0.014515918496362978,0.04864963214807536,0.050994787529404784,0.09145751755746016,0.22819767424683793
Hollywood 26  - pepperoni  ID1032,0.08352325321588329,0.15077592322399885,0.15892859393659295,0.029661238907189844,0.3678700096717838,0.04027912896851831,0.014494841394160896,0.04869943760270705,0.05156559331937136,0.09209988710332255,0.2302225397764669
Hollywood 26  - poivrons  ID1032,0.08221255801066146,0.14857086009615106,0.15638716569811137,0.0291180515155641,0.36194443740645094,0.03979090139192472,0.014311240253891825,0.04801025040367008,0.050674941452845894,0.09068926165771646,0.22661662053286047
Hollywood 26  - pommes de terre  ID1032,0.08678016444147085,0.15566958374691134,0.16360224563235268,0.030487083250238897,0.379690194715694,0.04139295551982878,0.01520206290066472,0.05021708539105099,0.05340418867351742,0.09452657341887229,0.23807894990970865
Hollywood 26 Sans Artichaut  ID1032,0.09101143278685923,0.16185021428008525,0.17062828692016002,0.03153521503040807,0.39586985756268916,0.042607084989547565,0.01628526208558376,0.05225808008477855,0.05617161039369578,0.09795590790190777,0.24831650598146995
Hollywood 26 Sans Champignons  ID1032,0.09115996655679286,0.16210956765659776,0.17057355589773454,0.031540688170595924,0.3962565874861291,0.04248826926715163,0.01637596568024952,0.05216256990150401,0.05619974456737043,0.09789862064707103,0.24879970835473275
Hollywood 26 Sans Jambon  ID1032,0.08983586835683699,0.15983879091006187,0.16820108149521162,0.03093178990270136,0.3904550064723271,0.041923823333964806,0.016167830657174097,0.051581140539003624,0.0553128574944002,0.09646346787907413,0.24513030038894187
Hollywood 26 Sans Mozzarella  ID1032,0.09101143278685923,0.16185021428008525,0.17062828692016002,0.03153521503040807,0.39586985756268916,0.042607084989547565,0.01628526208558376,0.05225808008477855,0.05617161039369578,0.09795590790190777,0.24831650598146995
Hollywood 26 Sans Oeuf  ID1032,0.09173101838270004,0.16328555549764778,0.1721312123600697,0.031985656070675945,0.39975431883251117,0.04283183050307553,0.01628263662195345,0.052543869212382625,0.056693085467638245,0.09891194765063323,0.25065901989693534
Hollywood 26 Sans Origan  ID1032,0.09119413263901793,0.1622318254477767,0.17080166010128142,0.031585456586590475,0.3966559093381539,0.04249287787798881,0.016401196424270622,0.05221155079165288,0.056195692567917406,0.0980010368494554,0.24908130797086903
Hollywood 26 Sans Poivrons  ID1032,0.09101273751360951,0.16188907733476163,0.17022648223363035,0.03145504166508539,0.39549595782827396,0.04250908124253288,0.01631478819538519,0.05211263198380492,0.056093682243400306,0.09775991310787698,0.24829369709851498
Hollywood 31 Ananas - 31 cm  ID1033,0.08487465905047252,0.15304171906468086,0.1615375427811612,0.0301852183184919,0.37387500708630056,0.040792288136049064,0.01472369550181064,0.049398569366224866,0.05239973931230586,0.09353475015083818,0.23400025185620865
Hollywood 31 Banane - 31 cm  ID1033,0.08487465905047252,0.15304171906468086,0.1615375427811612,0.0301852183184919,0.37387500708630056,0.040792288136049064,0.01472369550181064,0.049398569366224866,0.05239973931230586,0.09353475015083818,0.23400025185620865
Hollywood 31  - bœuf épicé  ID1033,0.0854575207081373,0.15410943272209535,0.16253676970238018,0.03033661626921582,0.3762934833949234,0.041043723288594486,0.014853119985020691,0.049720375625755604,0.05275682710412776,0.09412369343968686,0.23553158766910273
Hollywood 31  - câpres  ID1033,0.08485819058761769,0.15304858397206408,0.16138096113101932,0.030160941560662912,0.37371506377069946,0.04076182504106692,0.014723450142593115,0.04934071242630276,0.05235513017409836,0.09347000667934459,0.23397685736371868
Hollywood 31  - champignons frais  ID1033,0.08619738739530214,0.15525560409894232,0.1636967084727071,0.030534917002592542,0.3791795773236563,0.04120892038389647,0.015044309650537647,0.050052918232487635,0.05313466090225254,0.09468358096488125,0.23750331127673238
Hollywood 31  - chorizo  ID1033,0.08487465905047252,0.15304171906468086,0.1615375427811612,0.0301852183184919,0.37387500708630056,0.040792288136049064,0.01472369550181064,0.049398569366224866,0.05239973931230586,0.09353475015083818,0.23400025185620865
Hollywood 31  - crème fraîche  ID1033,0.08620963803595874,0.15512617252405347,0.16363504545459065,0.030620666121405717,0.37904541304162026,0.04131759407978115,0.014976680911003843,0.049999127525848515,0.0531328137599538,0.09475891109589299,0.23739033975498328
Hollywood 31  - double mozzarella  ID1033,0.08789161144687013,0.15767343107856807,0.1662951959536268,0.031046427223070546,0.3855157100983193,0.04175887630559576,0.015376649368015654,0.050793322557860954,0.05425888732823507,0.09602977201548978,0.2415098348957333
Hollywood 31  - fromage de chèvre  ID1033,0.08813058965208381,0.15810112551833425,0.16663347061214465,0.031051713801337925,0.38640034455265776,0.04185935952938277,0.015400336158257512,0.050991361251471086,0.05435153968690565,0.09621479502310062,0.242042820826965
Hollywood 31  - jambon  ID1033,0.08487140147053361,0.15301283284441292,0.16137907036469015,0.030096618598236057,0.3736228066973462,0.04071965559042421,0.014768850030883478,0.04938241702540259,0.05234129023642769,0.09339231685241169,0.23393780004354967
Hollywood 31  - lardons fumés  ID1033,0.08533677542332584,0.15386890879341789,0.16224809860705447,0.030283208694448838,0.3756542974981254,0.04100273982797847,0.014829907633401973,0.04963452969175309,0.052620114765668295,0.09396637897379295,0.23520827558663926
Hollywood 31  - merguez  ID1033,0.08497780659665803,0.15328111890378723,0.16166590518037377,0.030216865533393412,0.3743308203051379,0.04080963986835458,0.01475267579672574,0.04942158369593292,0.05245358046485024,0.09363725304394199,0.23432301739951092
Hollywood 31  - œuf  ID1033,0.0853829241703707,0.15388411724291878,0.1624032209046755,0.030401786402160777,0.37611380727620386,0.0409215113866983,0.01478744846481011,0.04959856534773359,0.052746527294511354,0.09403431681713323,0.2353853258558346
Hollywood 31  - oignons  ID1033,0.08535752819703321,0.15360540784021176,0.16173298868968602,0.03026306655145754,0.3749241903309348,0.040968401241419566,0.01481699461080419,0.049481540004148415,0.052561290712294324,0.09372626315075076,0.23488277745640976
Hollywood 31  - pepperoni  ID1033,0.0853829241703707,0.15388411724291878,0.1624032209046755,0.030401786402160777,0.37611380727620386,0.0409215113866983,0.01478744846481011,0.04959856534773359,0.052746527294511354,0.09403431681713323,0.2353853258558346
Hollywood 31  - poivrons  ID1033,0.08485819058761769,0.15304858397206408,0.16138096113101932,0.030160941560662912,0.37371506377069946,0.04076182504106692,0.014723450142593115,0.04934071242630276,0.05235513017409836,0.09347000667934459,0.23397685736371868
Hollywood 31  - pommes de terre  ID1033,0.08828828960849154,0.15832688251228122,0.16672383383386669,0.031182693466186077,0.38692772892502264,0.04193838821182562,0.015398534887322419,0.05097578217433069,0.05440798495449965,0.09630847663774654,0.24251260557606982
Hollywood 31  - poulet  ID1033,0.08481413632900199,0.15300020973683567,0.16133256549051184,0.030154130384950708,0.3735732990453528,0.040755746043273554,0.014723896703633655,0.04932950205198852,0.052330508591289425,0.09346550172461847,0.2338698166825715
Hollywood 31 Sans Artichaut  ID1033,0.09160065054069087,0.16316649545975978,0.1722290955973712,0.03199966755784584,0.3995967019168841,0.04288625466089941,0.016248794757541766,0.05257707618144653,0.056577263269291224,0.09898182829467322,0.25053447252158684
Hollywood 31 Sans Champignons  ID1033,0.09174625850069357,0.1634154429434367,0.1722426442171435,0.032021099024878666,0.40002882635271503,0.0428104720113609,0.01632186728146293,0.0525161396343496,0.056613760677916077,0.09897942624152362,0.25099064942465343
Hollywood 31 Sans Jambon  ID1033,0.09101874872349738,0.16215372702847178,0.17091000241899315,0.031622633079411606,0.39671096689503693,0.04250528044465758,0.016225280043643528,0.052237345521316314,0.05610138314572894,0.09813805128776805,0.24890437232808507
Hollywood 31 Sans Mozzarella  ID1033,0.09160065054069087,0.16316649545975978,0.1722290955973712,0.03199966755784584,0.3995967019168841,0.04288625466089941,0.016248794757541766,0.05257707618144653,0.056577263269291224,0.09898182829467322,0.25053447252158684
Hollywood 31 Sans Oeuf  ID1033,0.09157167209206706,0.16319486242426223,0.17223178834163314,0.03212488682385967,0.39992085954188233,0.04278235212474079,0.016156150176692353,0.05246124604320901,0.05661988753277918,0.09904554165370603,0.2506714566404437
Hollywood 31 Sans Origan  ID1033,0.09161920629610763,0.16322438543360288,0.17212407663530993,0.031993558919613,0.3996477888132767,0.042733404423215826,0.01631613983972032,0.05246438483097384,0.05651616668645691,0.09887756317413623,0.2507779659528062
Hollywood 31 Sans Poivrons  ID1033,0.09166455932725036,0.163299913825452,0.1720264357627913,0.031961408320931,0.3995701661895925,0.04283379505874347,0.016283519809044848,0.05249665005139469,0.0565497272883273,0.09889408390605846,0.2506860188317547
Hot 26 Anchois - 26 cm  ID1034,0.08458089236681829,0.15085400499717502,0.15772586619244092,0.029882607014662155,0.3675973645475701,0.04076534831769429,0.01443451720523216,0.048340099427740604,0.0517869180353272,0.09204966848676799,0.23056390855336797
Hot 26 Artichaut - 26 cm  ID1034,0.08475230292448048,0.15121695609275854,0.15830144550440675,0.029985421264755605,0.36868300815626115,0.04087220345328773,0.014454638808693023,0.04852801112490383,0.05195947039273445,0.09233864867202146,0.23112674962242172
Hot 26  - bœuf épicé  ID1034,0.0852262322080561,0.1520392224308974,0.15902323762953183,0.030080909133946808,0.3704869929148991,0.04107373003994288,0.014561024729209733,0.04876206956606828,0.05223354025706288,0.09276932308070118,0.23229979763028685
Hot 26  - câpres  ID1034,0.08462558076969963,0.15100037953732864,0.1578860933261432,0.029917998335610322,0.36796630596142066,0.040785084058326086,0.014432506143139578,0.048390060921863064,0.051844418610772554,0.09213254943960993,0.2307600569149475
Hot 26  - champignons frais  ID1034,0.08608753789891664,0.15338121399601826,0.16038347828284888,0.030321676079410217,0.37386871054381193,0.04127902387903327,0.014776234982724472,0.049152312423775296,0.052686971536506345,0.09345013738239906,0.23457696239397202
Hot 26  - chorizo  ID1034,0.08475230292448048,0.15121695609275854,0.15830144550440675,0.029985421264755605,0.36868300815626115,0.04087220345328773,0.014454638808693023,0.04852801112490383,0.05195947039273445,0.09233864867202146,0.23112674962242172
Hot 26  - crème fraîche  ID1034,0.08619697704333626,0.1534712629786363,0.160578694481147,0.030456585347166998,0.37429305582659095,0.04143817200163736,0.014721984318736302,0.049176875175185694,0.05275531822950268,0.09365896442584742,0.23480421023921647
Hot 26  - double mozzarella  ID1034,0.08802230708438014,0.15619530522435143,0.1634247784279643,0.03091750088989118,0.3812253550069492,0.04192770135767241,0.015152699988462992,0.050023779797088656,0.053968941346931615,0.0950325446543444,0.23922164731737733
Hot 26  - fromage de chèvre  ID1034,0.08874000042650251,0.1575038072358594,0.16468721544252107,0.031081910585559525,0.38425139706001976,0.04224742806779674,0.01525702781593351,0.050509491392600595,0.05435184906707178,0.09574067209158862,0.24109456519666175
Hot 26  - jambon  ID1034,0.08524824961087112,0.15210526547560058,0.15913904397154785,0.030061263616742075,0.3706885494510283,0.04102271244853394,0.014594300718696168,0.04881103139629794,0.052216411050765445,0.092753607483673,0.23246739131650154
Hot 26  - lardons fumés  ID1034,0.08505278033163344,0.1517415264975563,0.15867866074787307,0.030020877257991484,0.36971205917905403,0.04099868952146451,0.014535363658042831,0.04865814092005332,0.05207766550991499,0.09257753448729447,0.23187598829281056
Hot 26  - merguez  ID1034,0.08473375717144063,0.15119046931544514,0.15812984268983232,0.029967838186427235,0.3684879862393501,0.04083032798781036,0.014457299760013658,0.04846472403204615,0.05193118422025183,0.09227292244442342,0.2310498697417035
Hot 26 Miel - 26 cm  ID1034,0.08527185353700267,0.1521700822692482,0.15937929092575853,0.030218996060053294,0.37127102178134364,0.04098962962984191,0.014532054491503832,0.04877279817353881,0.052335813513693014,0.09290724942898874,0.2327194809835227
Hot 26 Noix - 26 cm  ID1034,0.08527185353700267,0.1521700822692482,0.15937929092575853,0.030218996060053294,0.37127102178134364,0.04098962962984191,0.014532054491503832,0.04877279817353881,0.052335813513693014,0.09290724942898874,0.2327194809835227
Hot 26 Oeuf - 26 cm  ID1034,0.08527185353700267,0.1521700822692482,0.15937929092575853,0.030218996060053294,0.37127102178134364,0.04098962962984191,0.014532054491503832,0.04877279817353881,0.052335813513693014,0.09290724942898874,0.2327194809835227
Hot 26  - œuf  ID1034,0.08527185353700267,0.1521700822692482,0.15937929092575853,0.030218996060053294,0.37127102178134364,0.04098962962984191,0.014532054491503832,0.04877279817353881,0.052335813513693014,0.09290724942898874,0.2327194809835227
Hot 26  - oignons  ID1034,0.08446015408519351,0.15039780651469326,0.1570378583929552,0.02978148458032588,0.366348376032007,0.04066675397177821,0.014416865627777907,0.04815944549265889,0.05164762991053813,0.09167671332650111,0.22989174250239205
